text,toxic,severe_toxic,obscene,threat,insult,identity_hate
and troll,0.5507898,0.012712596,0.17990135,0.01947521,0.24438025,0.034575406
says,0.040914677,0.0010407949,0.007813138,0.0018951125,0.018552316,0.00287955
vs brood,0.028181149,0.00074184017,0.0052752625,0.0013374934,0.012977793,0.0020804836
nature woods :P,0.06080355,0.0014620097,0.011689369,0.0028165088,0.02726426,0.0041463324
bane ez win,0.07345911,0.0017830321,0.014540272,0.0033891534,0.03304672,0.004907361
D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
get carried by a fucking smurf brood,0.9937171,0.2761875,0.96227187,0.04141143,0.855975,0.14554755
hijos de perras,0.03625418,0.000938602,0.0069599417,0.0017083163,0.016621735,0.0026025563
ur atking the tank,0.5542992,0.013005467,0.179607,0.020168,0.24691907,0.034802347
im the tank ,0.38642308,0.007959555,0.10321691,0.014847389,0.16791533,0.023720713
Stop,0.42395973,0.008875729,0.11780553,0.016591296,0.18715046,0.026852261
VERY EASY.,0.039729454,0.0010312939,0.0075826254,0.001890655,0.018153375,0.0028453195
D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
w8,0.06818959,0.0016996533,0.013475412,0.0032215945,0.030912595,0.0045941975
wow u guys still have those?,0.64947784,0.017404648,0.2396933,0.02326372,0.29466376,0.042591315
YES,0.028752252,0.0007042586,0.005334813,0.0012534251,0.012818264,0.002039046
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
we lost gg,0.073084906,0.0018002182,0.014532854,0.0033778786,0.032552443,0.0048377225
why add me as ur friend vlad?,0.1418006,0.0024760726,0.027236477,0.0045749173,0.054607634,0.008049935
lol why added me too?,0.057941616,0.0012039458,0.011083073,0.0021443847,0.023999207,0.0035805646
END PLZ,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
sad,0.24720964,0.005081956,0.057839666,0.009451371,0.10427036,0.014501828
sad,0.24720964,0.005081956,0.057839666,0.009451371,0.10427036,0.014501828
fuck ,0.99269366,0.25759593,0.9565781,0.041219115,0.84497494,0.14285128
cant kill me,0.91791004,0.060027473,0.6343139,0.034866516,0.55664015,0.082065254
hi,0.025902377,0.00068309053,0.004818244,0.0012237285,0.011925373,0.0019491897
ahora si g,0.12168441,0.002676229,0.02556762,0.005013345,0.0523832,0.0074415477
porqueria de cores,0.03625418,0.000938602,0.0069599417,0.0017083163,0.016621735,0.0026025563
farm o ir a morir solo,0.07912466,0.001863745,0.01587868,0.0035104705,0.03501882,0.005166706
nice core,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
easy,0.039729435,0.0010312942,0.0075826286,0.001890655,0.018153379,0.0028453183
|disculap g,0.12168441,0.002676229,0.02556762,0.005013345,0.0523832,0.0074415477
g,0.12168441,0.002676229,0.02556762,0.005013345,0.0523832,0.0074415477
g,0.12168444,0.0026762304,0.02556763,0.005013345,0.052383173,0.0074415477
almost kid,0.09245322,0.0021211011,0.018841213,0.0039780657,0.040408015,0.005856273
fucking ward,0.9937171,0.2761875,0.96227187,0.04141143,0.855975,0.14554755
my storm on field boys,0.028989071,0.0007651913,0.0054526404,0.0013904413,0.013443784,0.002163701
Sb won,0.106845506,0.0023868538,0.022006588,0.0045057763,0.046479095,0.0066304384
Ez game,0.023195932,0.00062788004,0.0043343757,0.0011304693,0.010886897,0.001784952
free win top,0.05333743,0.0013520122,0.010162042,0.0025566285,0.024250805,0.0037438623
end,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
dumb idiot carry,0.98279816,0.19224255,0.89843225,0.053262845,0.76934564,0.1435905
ofc we lose to rats,0.21215159,0.0045501725,0.047779415,0.008672808,0.090472646,0.012742387
dude we need to rat when its 37:22,0.15702952,0.0025699623,0.032098915,0.004399921,0.058026142,0.008160462
because slark is retarded and goes with bkb 1 v 5,0.5794009,0.009769248,0.18923058,0.013722655,0.23648512,0.030957472
okey guys,0.21981758,0.0045393645,0.050094783,0.008440393,0.09238109,0.012896893
i Ready,0.052635726,0.0012893325,0.0102042705,0.0023786058,0.023633836,0.003569542
go push mid,0.09740547,0.0022412008,0.01978036,0.0042309063,0.042682383,0.006151199
K come,0.3611139,0.0073208935,0.09289533,0.014106894,0.15793368,0.021906529
i'm bue divaine and die,0.837725,0.0368588,0.45432836,0.030076047,0.43734103,0.06361795
ok,0.031841904,0.0007757602,0.0059258197,0.001389008,0.014271473,0.0022270796
Come mid,0.35666183,0.007421668,0.09223154,0.013928373,0.15391402,0.02148281
report pls him,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
Lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
best noob team,0.017281152,0.0004915993,0.0031682597,0.0008853433,0.008189103,0.0014251249
noobest team ever,0.044683516,0.0011320977,0.008597206,0.0020949815,0.020304225,0.0031467825
no one help,0.01764329,0.0004925806,0.003277374,0.0008728256,0.008347545,0.0014088296
they all need only farm,0.02319328,0.00063952047,0.0043551787,0.0011477175,0.010857744,0.0018028343
Why need to help one of main carrys,0.009214392,0.00030294017,0.0017576974,0.00052240206,0.0046642637,0.0008795358
report legion,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
gg wp sven report lc,0.032924727,0.00089793163,0.0062821642,0.0016452505,0.01528547,0.0025074244
old build prophet,0.06912017,0.0014107453,0.0135103585,0.0024630106,0.028168818,0.0041149287
end mid,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
report nature and venge carry,0.038846474,0.0010151032,0.0074587506,0.0018485511,0.017708898,0.0028194485
report sf,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
ez mid btw,0.037719518,0.00097388844,0.0072330823,0.0017842206,0.01734716,0.0027198147
fuck you heart,0.9898977,0.20461173,0.94303715,0.035077903,0.8161753,0.12513149
RR,0.07360079,0.0017387707,0.014648153,0.0032625103,0.032800257,0.004790345
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
pick rosh and back,0.057609882,0.0014273762,0.011242907,0.0026642326,0.026107607,0.0039155227
easy dazzle,0.039729454,0.0010312939,0.0075826254,0.001890655,0.018153375,0.0028453195
koka place,0.052792344,0.0013031766,0.010319432,0.0024114181,0.023874296,0.0035953154
fun lane,0.07405337,0.0017991224,0.014762442,0.003412628,0.03310248,0.0048912764
nice hero,0.0807461,0.0019289559,0.016207516,0.0035876231,0.03574674,0.0052063293
ok 17%,0.031841904,0.0007757602,0.0059258197,0.001389008,0.014271473,0.0022270796
FUCK U,0.99409986,0.31009665,0.96573424,0.048715513,0.8640916,0.1635733
report troll thx,0.41584063,0.0075059514,0.110949,0.013731292,0.17724966,0.024102686
very ez game,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
g,0.12168441,0.002676229,0.02556762,0.005013345,0.0523832,0.0074415477
report voker,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
GG WP,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
gg ez commend v solo,0.032149293,0.0008125238,0.006053068,0.0014703304,0.014601133,0.0023062385
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
fucking lucky ,0.9937171,0.2761875,0.96227187,0.04141143,0.855975,0.14554755
Fucking Russians retard,0.9937171,0.27618754,0.96227187,0.04141143,0.855975,0.1455476
ez game,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
report,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
v,0.032149293,0.0008125238,0.006053068,0.0014703304,0.014601133,0.0023062385
commend o team,0.036877315,0.00096434547,0.006904564,0.0017844008,0.016746534,0.002719865
report sb ty,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
FUCK,0.99269366,0.25759596,0.9565781,0.041219126,0.84497494,0.14285125
gg report pls bara,0.050478917,0.001277534,0.009904505,0.0023525804,0.022945948,0.003495274
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
;D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
dont waste our time,0.31232053,0.0057867276,0.07615784,0.010716113,0.12987141,0.01796689
END,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
: CAN YOU FIND THE AXE,0.060111452,0.0015011115,0.01178335,0.002825246,0.02736421,0.0041132057
OH THERE HE IS,0.2544728,0.005189203,0.06013909,0.009611558,0.107381836,0.014922343
like if u like axe,0.7328811,0.024633884,0.31257653,0.028195418,0.3474015,0.052361988
i break ur life,0.7743858,0.028315268,0.365881,0.028866354,0.38055852,0.055758234
sick lol,0.60365987,0.01483636,0.21181503,0.020820495,0.26968026,0.03804135
u kill freind,0.9545867,0.09681314,0.75647795,0.042585555,0.6421069,0.10344041
u die slow,0.90694517,0.06046345,0.60104686,0.038445566,0.5337126,0.08267351
u sould armlet huh,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
ur such pro ,0.5542992,0.013005467,0.179607,0.020168,0.24691907,0.034802347
u dont die,0.90191036,0.06071654,0.5873914,0.04122962,0.5284481,0.08524218
Are u kidding me ?,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
TEAM LIQUID Ti8 PLAYS,0.044683516,0.0011320977,0.008597206,0.0020949815,0.020304225,0.0031467825
Wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
russian?,0.05574536,0.0014301798,0.01087616,0.0027001745,0.0256288,0.0038823793
LOL,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
LOL,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061268,0.004136279,0.044791315,0.007656837,0.08456356,0.011706236
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
he wants a Low priority,0.04241936,0.0010556831,0.008072684,0.0019444627,0.018973976,0.0029875492
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
low mid,0.088307634,0.0020584115,0.018108223,0.003865752,0.038890563,0.00567684
gg you won,0.106845506,0.0023868538,0.022006588,0.0045057763,0.046479095,0.0066304384
ahaha easy game,0.015055011,0.00044339913,0.00273038,0.00078807026,0.0072491695,0.00127391
nice gang ,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
good,0.06691806,0.0016021385,0.013265309,0.0029588577,0.029432056,0.004406267
its your problem,0.061958924,0.0015187026,0.012207121,0.0028401804,0.027862158,0.0041679223
thanks ! ,0.010984695,0.00032501755,0.002021983,0.00055979687,0.005291797,0.0009336594
you are not allowed to attack for the next 4 min,0.14365953,0.0030415966,0.029768372,0.005769996,0.061197523,0.008618293
you got me,0.15660162,0.0033931725,0.03397745,0.006359297,0.06723886,0.009528487
1st attack bash,0.16511357,0.003525939,0.035250742,0.006659089,0.07025901,0.009911896
100% of the games,0.0630051,0.0015932886,0.012375798,0.0030036662,0.028538328,0.004278637
is the true carry on your team,0.031602703,0.00085901807,0.0058997124,0.0015764056,0.0145986965,0.002403021
come on dude lets have fun this is em,0.33416203,0.0057143974,0.08220096,0.010395867,0.13336761,0.018280376
report void,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
nice -25,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
apae team,0.044683516,0.0011320977,0.008597206,0.0020949815,0.020304225,0.0031467825
VONTADE DE N DAR SUPORTS PRA ESSAS PRORA,0.25927883,0.004387193,0.05713173,0.008154818,0.103264324,0.0139374025
report pa,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
REPORT P.A,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
5 mid :D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
fuck that,0.99269366,0.25759593,0.9565781,0.041219115,0.84497494,0.14285128
y estana ganando :v,0.04125271,0.00097115187,0.0077751894,0.0017540207,0.01789644,0.0027965368
 you god damn banana,0.8754065,0.045720395,0.52590173,0.0328974,0.48631483,0.07169081
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
nice io,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
these guys,0.21981758,0.0045393645,0.050094783,0.008440393,0.09238109,0.012896893
kept tellin me,0.04405676,0.0011807402,0.008571369,0.002220128,0.020556096,0.0032131393
to play differently,0.11124906,0.0026256396,0.022746608,0.0050571137,0.048743267,0.0071116574
"e YFC HE,TY",0.15980469,0.0035225882,0.03429194,0.0067278463,0.06892561,0.009711851
lol,0.20061268,0.004136279,0.044791315,0.007656837,0.08456356,0.011706236
no problem,0.061958924,0.0015187026,0.012207121,0.0028401804,0.027862158,0.0041679223
end',0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
show up guys,0.21981758,0.0045393645,0.050094783,0.008440393,0.09238109,0.012896893
end,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
end the game plz,0.012248392,0.00038151172,0.002265568,0.000672441,0.006047267,0.0010997306
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
end,0.029429346,0.00076067646,0.005545208,0.0013747999,0.013465729,0.0021559699
cause i want u to?,0.5642893,0.012343085,0.17828071,0.019478396,0.25192106,0.03487254
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
END,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
TH,0.06134242,0.0015284126,0.012053222,0.0028646581,0.027623855,0.0041835527
for sure ^,0.023081956,0.0005797874,0.004219411,0.0010149117,0.010377349,0.0016864158
que malos son,0.39939964,0.008359833,0.108387746,0.015576202,0.17445922,0.024678566
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
k,0.1989698,0.0041037607,0.04438315,0.0076296795,0.08429066,0.011592062
lol,0.20061268,0.004136279,0.044791315,0.007656837,0.08456356,0.011706236
lol,0.20061268,0.004136279,0.044791315,0.007656837,0.08456356,0.011706236
"Game is hard,",0.04750492,0.0010695918,0.008639153,0.0020127555,0.020455848,0.0031518603
bruh yall could have left me alone bot for real,0.03626416,0.0009869947,0.0068047596,0.0018388517,0.01672784,0.002759325
i wasn't bothering anyone but PA,0.07197042,0.0015468488,0.013843701,0.002891171,0.030648582,0.0045369347
IMA GET U ,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
fuck you,0.99269366,0.25759593,0.9565781,0.041219115,0.84497494,0.14285128
speak spanish,0.017494699,0.0004979413,0.003192697,0.0008805551,0.008232694,0.001446721
ur welcome,0.10968346,0.0016312321,0.020829689,0.0027681184,0.0386953,0.005503973
wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
tacos ,0.04483961,0.0011426781,0.008640767,0.0021173076,0.020463446,0.0031671186
we win genius ,0.07345911,0.0017830321,0.014540272,0.0033891534,0.03304672,0.004907361
se salvaron de mi rampage basuras jaja,0.03625418,0.000938602,0.0069599417,0.0017083163,0.016621735,0.0026025563
thx for th egame,0.06134242,0.0015284126,0.012053222,0.0028646581,0.027623855,0.0041835527
o,0.07912466,0.001863745,0.01587868,0.0035104705,0.03501882,0.005166706
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
am free farm?,0.065424964,0.0015803102,0.0129000675,0.0029543738,0.029307496,0.0043375418
"wait ,f",0.52951103,0.010509814,0.16203982,0.017182386,0.2340601,0.03135997
RAGE QUIT,0.40769577,0.008334297,0.111139424,0.01536286,0.1774662,0.024935883
wait idiots,0.054576132,0.0013506571,0.010627814,0.0025013671,0.024540495,0.0037378555
_l_,0.13996476,0.0031185732,0.029596973,0.00591938,0.06037857,0.008572985
coming ?,0.11782629,0.0026489887,0.024457742,0.004960986,0.05090715,0.0072979913
rip english,0.017676296,0.00049080426,0.0032487293,0.0008622372,0.008287526,0.0014118925
he has had enough of supporting u noobs :P,0.39855176,0.007076988,0.10014665,0.013404189,0.16636121,0.023830459
wtf is this cancer pick,0.057609882,0.0014273762,0.011242907,0.0026642326,0.026107607,0.0039155227
problems?,0.024969986,0.00059535855,0.004520698,0.001036688,0.010947211,0.001747285
who has nice tits and wanna suck my cock?,0.9918324,0.27342418,0.95149475,0.054157134,0.84400487,0.16353162
but dont think that u r gay,0.8308831,0.03764237,0.43593472,0.034922365,0.4382346,0.067688644
report bane,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
Lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
nice basgh,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
nice,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
wtf happened top?,0.046466544,0.0012019537,0.008994337,0.0022443496,0.021393223,0.0033029355
free farm,0.065424964,0.0015803102,0.0129000675,0.0029543738,0.029307496,0.0043375418
wow,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
yellow player,0.028071562,0.0007213321,0.005229181,0.001299605,0.012896704,0.0020603803
let us end pls,0.019723326,0.00055276154,0.003604351,0.0009826884,0.009174108,0.0015688095
void thinks he is good :D,0.049974427,0.0012609457,0.009450675,0.0023460893,0.022129498,0.0035156237
just let us end,0.019723326,0.00055276154,0.003604351,0.0009826884,0.009174108,0.0015688095
ha,0.18999112,0.0039963606,0.041937787,0.00748261,0.08023586,0.011318251
i feed ) Ez win,0.07345911,0.0017830321,0.014540272,0.0033891534,0.03304672,0.004907361
pff I can't believe this is 4k...,0.07218532,0.0013190359,0.013337234,0.0023872785,0.028307686,0.004013862
I really try to make it fast for you,0.08885078,0.0020504168,0.01783983,0.0038628276,0.038974598,0.0056696013
and to report NP,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
